Date,Open,High,Low,Close,Adj Close,Volume
2014-05-22,5.630000114440918,5.650000095367432,5.570000171661377,5.590000152587891,5.26823091506958,1199200
2014-05-23,5.670000076293945,5.75,5.630000114440918,5.744999885559082,5.414307594299316,1378200
2014-05-27,5.809999942779541,5.840000152587891,5.760000228881836,5.78000020980835,5.447294235229492,835600
2014-05-28,5.789999961853027,5.824999809265137,5.704999923706055,5.71999979019165,5.390748023986816,1554200
2014-05-29,5.630000114440918,5.664999961853027,5.579999923706055,5.625,5.301216125488281,1165200
2014-05-30,5.679999828338623,5.679999828338623,5.565000057220459,5.570000171661377,5.249382019042969,2850200
2014-06-02,5.59499979019165,5.599999904632568,5.534999847412109,5.545000076293945,5.225821018218994,1494200
2014-06-03,5.525000095367432,5.545000076293945,5.460000038146973,5.465000152587891,5.150425910949707,1240200
2014-06-04,5.465000152587891,5.494999885559082,5.429999828338623,5.434999942779541,5.122152328491211,1018400
2014-06-05,5.505000114440918,5.559999942779541,5.489999771118164,5.554999828338623,5.235245227813721,1667400
2014-06-06,5.625,5.675000190734863,5.59499979019165,5.650000095367432,5.3247761726379395,984800
2014-06-09,5.625,5.699999809265137,5.610000133514404,5.679999828338623,5.3530497550964355,755000
2014-06-10,5.75,5.75,5.630000114440918,5.690000057220459,5.36247444152832,1221000
2014-06-11,5.670000076293945,5.78000020980835,5.670000076293945,5.769999980926514,5.437869548797607,1365200
2014-06-12,5.775000095367432,5.784999847412109,5.730000019073486,5.760000228881836,5.428445816040039,1077600
2014-06-13,5.755000114440918,5.84499979019165,5.75,5.764999866485596,5.433156967163086,835800
2014-06-16,5.764999866485596,5.829999923706055,5.764999866485596,5.815000057220459,5.480279922485352,619000
2014-06-17,5.809999942779541,5.894999980926514,5.789999961853027,5.864999771118164,5.527400493621826,1048800
2014-06-18,5.815000057220459,5.835000038146973,5.670000076293945,5.795000076293945,5.461429595947266,2231000
2014-06-19,5.840000152587891,5.875,5.809999942779541,5.820000171661377,5.484991550445557,1917000
2014-06-20,5.769999980926514,5.84499979019165,5.755000114440918,5.815000057220459,5.480279922485352,1228000
2014-06-23,5.784999847412109,5.784999847412109,5.684999942779541,5.699999809265137,5.371897220611572,3821200
2014-06-24,5.724999904632568,5.735000133514404,5.65500020980835,5.679999828338623,5.3530497550964355,1699800
2014-06-25,5.675000190734863,5.764999866485596,5.625,5.739999771118164,5.409595489501953,2439200
2014-06-26,5.75,5.769999980926514,5.699999809265137,5.730000019073486,5.400171756744385,2194800
2014-06-27,5.769999980926514,5.929999828338623,5.715000152587891,5.920000076293945,5.579235076904297,1424400
2014-06-30,5.894999980926514,5.96999979019165,5.889999866485596,5.945000171661377,5.60279655456543,1072400
2014-07-01,5.900000095367432,6.010000228881836,5.900000095367432,6.010000228881836,5.664055347442627,1022600
2014-07-02,6.034999847412109,6.09499979019165,5.989999771118164,6.070000171661377,5.720600605010986,1422400
2014-07-03,6.099999904632568,6.125,6.050000190734863,6.110000133514404,5.758299350738525,860200
2014-07-07,6.114999771118164,6.170000076293945,6.085000038146973,6.159999847412109,5.805420875549316,1379000
2014-07-08,6.070000171661377,6.074999809265137,6.03000020980835,6.059999942779541,5.711175918579102,1048600
2014-07-09,6.079999923706055,6.090000152587891,6.03000020980835,6.085000038146973,5.734738349914551,1230800
2014-07-10,5.96999979019165,6.074999809265137,5.96999979019165,6.059999942779541,5.711175918579102,737200
2014-07-11,6.110000133514404,6.110000133514404,6.03000020980835,6.085000038146973,5.734738349914551,1351800
2014-07-14,5.989999771118164,6.099999904632568,5.989999771118164,6.045000076293945,5.697039604187012,608600
2014-07-15,6.050000190734863,6.085000038146973,5.985000133514404,6.034999847412109,5.687615394592285,791000
2014-07-16,6.054999828338623,6.105000019073486,6.025000095367432,6.074999809265137,5.72531270980835,752000
2014-07-17,6.059999942779541,6.065000057220459,5.885000228881836,5.90500020980835,5.565099239349365,1166400
2014-07-18,6.0,6.03000020980835,5.945000171661377,6.005000114440918,5.659341812133789,551200
2014-07-21,5.925000190734863,6.070000171661377,5.909999847412109,6.070000171661377,5.720600605010986,877200
2014-07-22,6.110000133514404,6.15500020980835,6.074999809265137,6.090000152587891,5.739450454711914,773800
2014-07-23,6.170000076293945,6.235000133514404,6.164999961853027,6.175000190734863,5.819556713104248,1056000
2014-07-24,6.150000095367432,6.150000095367432,5.954999923706055,5.994999885559082,5.649918079376221,1550800
2014-07-25,6.125,6.210000038146973,5.960000038146973,5.994999885559082,5.688823699951172,1834400
2014-07-28,6.0,6.054999828338623,5.940000057220459,5.994999885559082,5.688823699951172,1104200
2014-07-29,5.989999771118164,5.994999885559082,5.900000095367432,5.90500020980835,5.603421211242676,899800
2014-07-30,5.934999942779541,5.934999942779541,5.835000038146973,5.880000114440918,5.579697608947754,840800
2014-07-31,5.934999942779541,5.96999979019165,5.755000114440918,5.775000095367432,5.48006010055542,1013200
2014-08-01,5.775000095367432,5.815000057220459,5.760000228881836,5.815000057220459,5.518017768859863,1110800
2014-08-04,5.84499979019165,5.920000076293945,5.795000076293945,5.920000076293945,5.617654323577881,511800
2014-08-05,5.900000095367432,5.934999942779541,5.860000133514404,5.885000228881836,5.584442138671875,691800
2014-08-06,5.820000171661377,5.840000152587891,5.625,5.670000076293945,5.3804216384887695,1544600
2014-08-07,5.730000019073486,5.75,5.650000095367432,5.684999942779541,5.394657135009766,1129200
2014-08-08,5.699999809265137,5.855000019073486,5.684999942779541,5.849999904632568,5.551229953765869,1471600
2014-08-11,5.849999904632568,5.90500020980835,5.804999828338623,5.880000114440918,5.579697608947754,522600
2014-08-12,5.84499979019165,5.900000095367432,5.800000190734863,5.869999885559082,5.5702080726623535,865000
2014-08-13,5.914999961853027,5.929999828338623,5.875,5.889999866485596,5.589187145233154,427000
2014-08-14,5.875,5.920000076293945,5.860000133514404,5.909999847412109,5.608165264129639,463000
2014-08-15,5.894999980926514,5.909999847412109,5.755000114440918,5.789999961853027,5.494294166564941,806000
2014-08-18,5.829999923706055,5.84499979019165,5.795000076293945,5.840000152587891,5.541741371154785,797400
2014-08-19,5.860000133514404,5.889999866485596,5.824999809265137,5.840000152587891,5.541741371154785,509600
2014-08-20,5.849999904632568,5.855000019073486,5.809999942779541,5.849999904632568,5.551229953765869,745600
2014-08-21,5.875,5.885000228881836,5.820000171661377,5.835000038146973,5.536994934082031,522600
2014-08-22,5.875,5.894999980926514,5.829999923706055,5.835000038146973,5.536994934082031,723400
2014-08-25,5.849999904632568,5.849999904632568,5.739999771118164,5.769999980926514,5.475315570831299,954800
2014-08-26,5.769999980926514,5.820000171661377,5.744999885559082,5.800000190734863,5.503783702850342,369000
2014-08-27,5.824999809265137,5.954999923706055,5.795000076293945,5.940000057220459,5.636633396148682,1098400
2014-08-28,5.940000057220459,6.050000190734863,5.925000190734863,6.0,5.693569183349609,1648200
2014-08-29,6.014999866485596,6.039999961853027,5.949999809265137,5.980000019073486,5.674590587615967,890000
2014-09-02,5.980000019073486,6.105000019073486,5.914999961853027,6.099999904632568,5.788461208343506,1138000
2014-09-03,6.144999980926514,6.239999771118164,6.110000133514404,6.184999942779541,5.869119644165039,909800
2014-09-04,6.179999828338623,6.190000057220459,6.070000171661377,6.09499979019165,5.783716201782227,528400
2014-09-05,6.119999885559082,6.170000076293945,6.070000171661377,6.164999961853027,5.850141525268555,512800
2014-09-08,6.164999961853027,6.190000057220459,6.125,6.135000228881836,5.821674346923828,663800
2014-09-09,6.125,6.150000095367432,6.070000171661377,6.074999809265137,5.764738082885742,440200
2014-09-10,6.050000190734863,6.065000057220459,5.965000152587891,6.045000076293945,5.736270427703857,460200
2014-09-11,6.025000095367432,6.045000076293945,5.954999923706055,6.005000114440918,5.698313236236572,629000
2014-09-12,5.994999885559082,6.0,5.914999961853027,5.940000057220459,5.636633396148682,499400
2014-09-15,5.900000095367432,5.909999847412109,5.820000171661377,5.855000019073486,5.555973529815674,531200
2014-09-16,5.800000190734863,5.960000038146973,5.800000190734863,5.945000171661377,5.641377925872803,609400
2014-09-17,5.945000171661377,5.994999885559082,5.914999961853027,5.945000171661377,5.641377925872803,1329000
2014-09-18,6.005000114440918,6.09499979019165,5.974999904632568,6.034999847412109,5.726781368255615,1326800
2014-09-19,6.050000190734863,6.099999904632568,5.815000057220459,5.829999923706055,5.532250881195068,2313600
2014-09-22,5.815000057220459,5.885000228881836,5.804999828338623,5.880000114440918,5.579697608947754,866800
2014-09-23,5.84499979019165,5.980000019073486,5.84499979019165,5.954999923706055,5.650866985321045,923800
2014-09-24,5.985000133514404,6.050000190734863,5.949999809265137,5.960000038146973,5.655611991882324,1705000
2014-09-25,5.889999866485596,5.929999828338623,5.78000020980835,5.804999828338623,5.508527755737305,619800
2014-09-26,5.875,5.900000095367432,5.804999828338623,5.835000038146973,5.536994934082031,676600
2014-09-29,5.855000019073486,6.03000020980835,5.815000057220459,5.994999885559082,5.688823699951172,1567200
2014-09-30,5.96999979019165,6.099999904632568,5.934999942779541,6.079999923706055,5.76948356628418,1461200
2014-10-01,6.054999828338623,6.114999771118164,5.989999771118164,6.090000152587891,5.77897310256958,1455400
2014-10-02,6.099999904632568,6.099999904632568,5.929999828338623,5.994999885559082,5.688823699951172,555200
2014-10-03,5.994999885559082,6.019999980926514,5.940000057220459,5.96999979019165,5.665100574493408,658400
2014-10-06,6.0,6.0,5.894999980926514,5.985000133514404,5.67933464050293,750800
2014-10-07,5.994999885559082,6.054999828338623,5.980000019073486,5.985000133514404,5.67933464050293,808000
2014-10-08,5.909999847412109,6.085000038146973,5.909999847412109,6.065000057220459,5.755248546600342,925000
2014-10-09,6.025000095367432,6.070000171661377,5.949999809265137,5.965000152587891,5.660356521606445,521200
2014-10-10,5.954999923706055,5.989999771118164,5.885000228881836,5.945000171661377,5.641377925872803,1183600
2014-10-13,5.945000171661377,6.079999923706055,5.929999828338623,6.059999942779541,5.750504016876221,1141000
2014-10-14,5.96999979019165,6.139999866485596,5.96999979019165,6.099999904632568,5.788461208343506,742400
2014-10-15,6.025000095367432,6.114999771118164,5.909999847412109,6.110000133514404,5.797951698303223,816200
2014-10-16,5.974999904632568,6.059999942779541,5.925000190734863,6.03000020980835,5.722036361694336,1272600
2014-10-17,6.03000020980835,6.03000020980835,5.78000020980835,5.974999904632568,5.669844627380371,1765200
2014-10-20,5.894999980926514,5.989999771118164,5.829999923706055,5.954999923706055,5.650866985321045,1604600
2014-10-21,6.0,6.130000114440918,5.945000171661377,6.130000114440918,5.816930294036865,1171600
2014-10-22,6.125,6.195000171661377,5.815000057220459,5.855000019073486,5.555973529815674,1544200
2014-10-23,5.880000114440918,5.90500020980835,5.75,5.760000228881836,5.465826511383057,575000
2014-10-24,5.710000038146973,5.809999942779541,5.659999847412109,5.78000020980835,5.484805107116699,1277800
2014-10-27,5.730000019073486,5.855000019073486,5.704999923706055,5.84499979019165,5.54648494720459,677000
2014-10-28,5.840000152587891,5.909999847412109,5.800000190734863,5.900000095367432,5.5986762046813965,821600
2014-10-29,5.889999866485596,5.925000190734863,5.820000171661377,5.869999885559082,5.5702080726623535,1051400
2014-10-30,5.855000019073486,6.0,5.815000057220459,5.980000019073486,5.674590587615967,703000
2014-10-31,5.96999979019165,6.119999885559082,5.940000057220459,6.099999904632568,5.788461208343506,1021000
2014-11-03,6.074999809265137,6.199999809265137,6.074999809265137,6.195000171661377,5.8786091804504395,813600
2014-11-04,6.175000190734863,6.224999904632568,6.135000228881836,6.175000190734863,5.859631061553955,677800
2014-11-05,6.144999980926514,6.244999885559082,6.139999866485596,6.21999979019165,5.902332782745361,930800
2014-11-06,6.25,6.289999961853027,6.190000057220459,6.224999904632568,5.907077789306641,606200
2014-11-07,6.255000114440918,6.28000020980835,6.179999828338623,6.275000095367432,5.95452356338501,1265000
2014-11-10,6.175000190734863,6.264999866485596,6.130000114440918,6.230000019073486,5.9118218421936035,577200
2014-11-11,6.21999979019165,6.260000228881836,6.110000133514404,6.114999771118164,5.802694320678711,931800
2014-11-12,6.099999904632568,6.190000057220459,6.099999904632568,6.139999866485596,5.826418876647949,925600
2014-11-13,6.175000190734863,6.204999923706055,6.110000133514404,6.135000228881836,5.821674346923828,727600
2014-11-14,6.159999847412109,6.329999923706055,6.090000152587891,6.289999961853027,5.9687581062316895,1659800
2014-11-17,6.269999980926514,6.34499979019165,6.235000133514404,6.239999771118164,5.921310901641846,1103200
2014-11-18,6.300000190734863,6.315000057220459,6.21999979019165,6.21999979019165,5.902332782745361,808200
2014-11-19,6.210000038146973,6.244999885559082,6.110000133514404,6.15500020980835,5.840651512145996,675400
2014-11-20,6.15500020980835,6.179999828338623,6.099999904632568,6.130000114440918,5.816930294036865,489000
2014-11-21,6.184999942779541,6.264999866485596,6.164999961853027,6.260000228881836,5.9402899742126465,445000
2014-11-24,6.264999866485596,6.355000019073486,6.230000019073486,6.340000152587891,6.016203880310059,654600
2014-11-25,6.360000133514404,6.434999942779541,6.349999904632568,6.389999866485596,6.063650608062744,1335400
2014-11-26,6.375,6.425000190734863,6.349999904632568,6.425000190734863,6.096863269805908,474800
2014-11-28,6.449999809265137,6.480000019073486,6.409999847412109,6.449999809265137,6.120586395263672,470600
2014-12-01,6.429999828338623,6.46999979019165,6.364999771118164,6.440000057220459,6.11109733581543,786600
2014-12-02,6.429999828338623,6.494999885559082,6.389999866485596,6.489999771118164,6.158543586730957,603600
2014-12-03,6.489999771118164,6.574999809265137,6.445000171661377,6.574999809265137,6.239202976226807,436200
2014-12-04,6.550000190734863,6.585000038146973,6.46999979019165,6.485000133514404,6.153800010681152,531600
2014-12-05,6.460000038146973,6.460000038146973,6.380000114440918,6.409999847412109,6.082629203796387,433800
2014-12-08,6.355000019073486,6.375,6.210000038146973,6.244999885559082,5.926055431365967,688400
2014-12-09,6.099999904632568,6.135000228881836,6.034999847412109,6.105000019073486,5.793206214904785,1642600
2014-12-10,6.059999942779541,6.065000057220459,5.880000114440918,5.900000095367432,5.5986762046813965,1127800
2014-12-11,5.900000095367432,5.960000038146973,5.804999828338623,5.840000152587891,5.541741371154785,814000
2014-12-12,5.775000095367432,5.78000020980835,5.554999828338623,5.590000152587891,5.304508686065674,2162200
2014-12-15,5.59499979019165,5.670000076293945,5.539999961853027,5.639999866485596,5.351954460144043,1223600
2014-12-16,5.559999942779541,5.735000133514404,5.525000095367432,5.619999885559082,5.3329758644104,814400
2014-12-17,5.650000095367432,5.670000076293945,5.574999809265137,5.635000228881836,5.34721040725708,799200
2014-12-18,5.715000152587891,5.945000171661377,5.704999923706055,5.940000057220459,5.636633396148682,1243800
2014-12-19,5.920000076293945,5.96999979019165,5.855000019073486,5.880000114440918,5.579697608947754,1697400
2014-12-22,5.90500020980835,5.96999979019165,5.894999980926514,5.954999923706055,5.650866985321045,706200
2014-12-23,5.940000057220459,5.985000133514404,5.925000190734863,5.929999828338623,5.627143859863281,348200
2014-12-24,5.875,5.96999979019165,5.860000133514404,5.90500020980835,5.603421211242676,212400
2014-12-26,5.940000057220459,5.954999923706055,5.869999885559082,5.869999885559082,5.5702080726623535,298200
2014-12-29,5.860000133514404,5.900000095367432,5.769999980926514,5.789999961853027,5.494294166564941,1014600
2014-12-30,5.795000076293945,5.829999923706055,5.730000019073486,5.769999980926514,5.475315570831299,456200
2014-12-31,5.809999942779541,5.809999942779541,5.659999847412109,5.659999847412109,5.370932579040527,639200
2015-01-02,5.760000228881836,5.809999942779541,5.630000114440918,5.664999961853027,5.375678539276123,791000
2015-01-05,5.644999980926514,5.644999980926514,5.559999942779541,5.59499979019165,5.3092522621154785,1489800
2015-01-06,5.599999904632568,5.605000019073486,5.440000057220459,5.514999866485596,5.233337879180908,729000
2015-01-07,5.574999809265137,5.605000019073486,5.510000228881836,5.579999923706055,5.295018196105957,600800
2015-01-08,5.644999980926514,5.695000171661377,5.625,5.664999961853027,5.375678539276123,720600
2015-01-09,5.724999904632568,5.75,5.590000152587891,5.610000133514404,5.323486804962158,1436600
2015-01-12,5.619999885559082,5.684999942779541,5.570000171661377,5.639999866485596,5.351954460144043,907800
2015-01-13,5.715000152587891,5.804999828338623,5.690000057220459,5.744999885559082,5.451591491699219,985600
2015-01-14,5.635000228881836,5.715000152587891,5.570000171661377,5.614999771118164,5.328230857849121,928800
2015-01-15,5.690000057220459,5.724999904632568,5.525000095367432,5.53000020980835,5.247572898864746,2527800
2015-01-16,5.715000152587891,6.139999866485596,5.625,6.059999942779541,5.750504016876221,2276600
2015-01-20,6.0,6.065000057220459,5.934999942779541,5.96999979019165,5.665100574493408,906400
2015-01-21,5.934999942779541,6.125,5.889999866485596,6.119999885559082,5.847106456756592,1435400
2015-01-22,6.170000076293945,6.465000152587891,6.119999885559082,6.465000152587891,6.176723003387451,2739000
2015-01-23,6.425000190734863,6.440000057220459,6.230000019073486,6.34499979019165,6.06207275390625,1109600
2015-01-26,6.300000190734863,6.480000019073486,6.300000190734863,6.445000171661377,6.157614707946777,905000
2015-01-27,6.380000114440918,6.534999847412109,6.340000152587891,6.489999771118164,6.200607776641846,1395600
2015-01-28,6.559999942779541,6.659999847412109,6.494999885559082,6.610000133514404,6.3152570724487305,2121400
2015-01-29,6.525000095367432,6.574999809265137,6.449999809265137,6.545000076293945,6.253155708312988,1455600
2015-01-30,6.449999809265137,6.514999866485596,6.360000133514404,6.429999828338623,6.143283367156982,1233200
2015-02-02,6.534999847412109,6.554999828338623,6.429999828338623,6.53000020980835,6.238824367523193,1026000
2015-02-03,6.545000076293945,6.664999961853027,6.485000133514404,6.625,6.329587936401367,1588800
2015-02-04,6.625,6.679999828338623,6.545000076293945,6.554999828338623,6.26270866394043,1666200
2015-02-05,6.574999809265137,6.775000095367432,6.525000095367432,6.710000038146973,6.410797595977783,2030000
2015-02-06,6.730000019073486,6.75,6.639999866485596,6.690000057220459,6.391690254211426,930200
2015-02-09,6.684999942779541,6.840000152587891,6.614999771118164,6.755000114440918,6.453791618347168,1295600
2015-02-10,6.739999771118164,6.840000152587891,6.695000171661377,6.804999828338623,6.501561164855957,965400
2015-02-11,6.789999961853027,6.84499979019165,6.784999847412109,6.809999942779541,6.5063395500183105,944400
2015-02-12,6.875,7.0,6.849999904632568,6.954999923706055,6.644873142242432,1278000
2015-02-13,7.0,7.090000152587891,6.974999904632568,7.090000152587891,6.773854732513428,980000
2015-02-17,7.019999980926514,7.054999828338623,6.974999904632568,6.994999885559082,6.683089733123779,779800
2015-02-18,6.994999885559082,7.019999980926514,6.84499979019165,6.894999980926514,6.587548732757568,1618400
2015-02-19,6.829999923706055,6.940000057220459,6.755000114440918,6.914999961853027,6.606656551361084,798600
2015-02-20,6.860000133514404,6.90500020980835,6.815000057220459,6.889999866485596,6.582771301269531,676600
2015-02-23,6.820000171661377,6.920000076293945,6.804999828338623,6.804999828338623,6.501561164855957,1067000
2015-02-24,6.829999923706055,6.914999961853027,6.804999828338623,6.875,6.5684404373168945,1106800
2015-02-25,6.90500020980835,7.03000020980835,6.900000095367432,7.005000114440918,6.692643642425537,1057400
2015-02-26,7.0,7.050000190734863,6.900000095367432,6.945000171661377,6.635318756103516,853400
2015-02-27,6.929999828338623,6.965000152587891,6.864999771118164,6.889999866485596,6.582771301269531,770600
2015-03-02,6.885000228881836,6.940000057220459,6.809999942779541,6.914999961853027,6.606656551361084,778200
2015-03-03,6.914999961853027,6.974999904632568,6.909999847412109,6.934999942779541,6.6257643699646,566200
2015-03-04,6.860000133514404,6.945000171661377,6.809999942779541,6.849999904632568,6.544554710388184,855600
2015-03-05,6.869999885559082,6.880000114440918,6.755000114440918,6.849999904632568,6.544554710388184,445200
2015-03-06,6.795000076293945,6.864999771118164,6.735000133514404,6.800000190734863,6.496785640716553,1230200
2015-03-09,6.769999980926514,6.769999980926514,6.625,6.699999809265137,6.401243209838867,1763000
2015-03-10,6.630000114440918,6.679999828338623,6.585000038146973,6.625,6.329587936401367,1593200
2015-03-11,6.650000095367432,6.650000095367432,6.474999904632568,6.590000152587891,6.296148300170898,1674000
